i Re Im
3096 20.1762 14.1389
3097 12.4768 47.6118
3098 -7.44638 13.1161
3099 -18.6031 38.6099
3100 -9.18294 40.909
3101 -7.15182 -26.6429
3102 15.9464 27.4861
3103 17.0226 -23.5077
3104 42.6445 -1.30599
3105 32.3983 0.396392
3106 -12.026 23.6148
3107 -28.9437 -32.5131
3108 32.9501 -0.254411
3109 -23.3377 -2.83541
3110 16.0585 37.9214
3111 -9.9559 -23.0064
3112 -30.1227 -66.2751
3113 -18.2806 56.5647
3114 -12.748 -37.8645
3115 -30.0087 -49.2864
3116 32.8826 -40.3565
3117 -39.0768 16.2269
3118 -4.58997 25.9297
3119 -20.0615 -79.2885
3120 10.2497 13.8143
3121 -3.33614 4.99237
3122 -18.0917 36.3051
3123 22.3379 18.9497
3124 17.0274 39.0265
3125 19.6938 30.0519
3126 -10.5688 11.2108
3127 28.3907 -48.5339
3128 24.9738 -13.3949
3129 46.0846 4.06315
3130 0.579159 22.4791
3131 -39.4414 21.5286
3132 44.7956 43.0519
3133 -10.7709 1.6027
3134 -23.7808 -29.3527
3135 -24.979 -5.6253
3136 -47.4174 -6.68162
3137 12.782 -15.8606
3138 -1.3241 -16.0614
3139 -26.5398 -9.50802
3140 -16.1202 6.81419
3141 16.9832 18.7533
3142 50.8167 -26.9852
3143 44.1004 3.69262
3144 12.4965 -0.535628
3145 14.3446 33.6632
3146 10.1458 -41.5307
3147 -27.1444 7.32507
3148 16.8678 -0.154988
3149 -19.3338 10.0434
3150 -24.343 6.96155
3151 -0.316655 19.9244
3152 -48.8882 -13.2335
3153 -32.064 -15.012
3154 -44.1134 3.60722
3155 10.7652 6.98851
3156 22.3973 30.1005
3157 5.91644 -23.4652
3158 13.2865 -35.7458
3159 -21.7509 -34.4305
3160 -28.4645 -15.4956
3161 -16.6476 31.7419
3162 3.30708 -7.02712
3163 48.3838 27.0188
3164 2.08496 -9.0174
3165 -48.0166 6.57148
3166 -24.8353 3.72976
3167 -31.034 -12.0894
3168 61.2353 24.0106
3169 31.7275 -21.6822
3170 -9.90259 -36.8849
3171 -6.49072 -5.23417
3172 -52.2325 -22.929
3173 31.0608 15.1585
3174 1.89373 -27.3838
3175 11.0321 17.4177
3176 -43.4074 -16.9739
3177 -33.7515 -37.5101
3178 11.6092 35.9692
3179 -53.2873 44.7147
3180 21.0235 -36.8219
3181 8.0469 -4.48518
3182 6.30028 -12.8197
3183 0.202331 35.6084
3184 -19.2726 -9.6591
3185 -15.2929 -4.45551
3186 -2.61844 8.50194
3187 -49.1742 27.347
3188 5.50018 5.50845
3189 -40.5919 -84.8496
3190 -59.2834 -26.4374
3191 60.0086 -11.2326
3192 15.3678 14.524
3193 11.6927 -50.9576
3194 12.1872 -23.6226
3195 -2.74914 -7.75696
3196 24.5253 46.9536
3197 -45.2058 14.6846
3198 -15.2018 53.4056
3199 -2.6206 8.29669
3200 9.49958 -15.8796
3201 32.3908 -21.3659
3202 8.15594 42.5507
3203 -15.5077 9.96479
3204 -11.6237 -28.1286
3205 -55.8583 1.14438
3206 -39.3858 -39.1714
3207 13.9186 -20.7626
3208 -2.28401 -5.52432
3209 8.96671 -37.0663
3210 36.9333 21.8844
3211 -7.43648 -1.28542
3212 -17.3132 8.16338
3213 -7.11464 11.5339
3214 -12.9696 -6.8385
3215 -3.06504 3.98737
3216 48.5635 -33.6934
3217 -37.9832 -12.7633
3218 -18.5843 19.9646
3219 23.0864 13.1403
3220 43.2324 -5.21842
3221 -27.2969 61.94
3222 23.2002 -9.76216
3223 -2.63349 -7.53509
3224 13.7271 9.8515
3225 -21.6274 23.6025
3226 2.07651 -28.2603
3227 0.357117 42.3833
3228 14.9196 14.8567
3229 5.05828 -28.2782
3230 41.0285 -26.4092
3231 -6.05175 19.8102
3232 -81.5296 23.0468
3233 25.341 14.7659
3234 -30.6952 15.4263
3235 -11.1264 16.4492
3236 31.888 -1.10057
3237 17.0837 -38.7987
3238 -44.6738 4.79932
3239 37.5589 -5.64573
3240 6.49046 1.74234
3241 -33.4775 10.4168
3242 36.9068 -21.0313
3243 25.3543 3.09478
3244 27.0932 -7.27483
3245 -54.2296 0.423922
3246 23.2379 31.512
3247 -13.2471 -5.4067
3248 -5.38359 29.8811
3249 -28.8101 -57.3651
3250 29.0988 6.30214
3251 -26.8978 16.9199
3252 -11.3395 44.876
3253 0.235634 -19.5958
3254 28.1888 32.8357
3255 9.98163 -19.8785
3256 -9.13924 20.3334
3257 44.8761 28.7975
3258 -17.7682 -7.0085
3259 -18.0985 -38.0235
3260 -36.9386 55.1335
3261 40.6136 10.1275
3262 -26.0537 -15.9127
3263 14.4223 -48.6298
3264 35.7709 -11.3926
3265 -4.5602 21.8705
3266 -18.8975 29.5746
3267 -3.74471 -45.3867
3268 -17.5328 -6.08846
3269 38.3247 32.5957
3270 -36.6379 -19.3022
3271 17.7225 -8.44633
3272 20.861 -37.0955
3273 -27.4515 19.1451
3274 27.5996 5.70798
3275 -74.5854 -24.0595
3276 -5.44511 15.2614
3277 -0.998851 -10.2425
3278 16.754 21.9402
3279 -16.7474 11.9351
3280 -24.2219 -15.3231
3281 -9.85871 -22.2631
3282 36.9955 16.6112
3283 28.7288 5.23022
3284 3.40327 8.28144
3285 4.24749 -15.7002
3286 19.1746 11.2449
3287 -3.73934 19.7828
3288 -25.8552 20.133
3289 55.7095 4.61928
3290 27.4151 30.9758
3291 32.7934 10.0792
3292 -0.321545 10.2524
3293 6.27903 28.238
3294 14.8269 8.07233
3295 56.3211 -9.90376
3296 -2.38196 8.8304
3297 -59.9147 8.37405
3298 27.1548 -15.2818
3299 -43.4791 42.6632
3300 -20.5411 -23.2542
3301 -15.9637 -44.2275
3302 7.12686 -23.5088
3303 41.0542 -2.16088
3304 19.5179 -16.7664
3305 26.1225 6.99054
3306 -4.5774 44.6838
3307 -0.242402 -24.8275
3308 -50.0949 23.9778
3309 -30.2675 -39.9697
3310 -12.0516 33.92
3311 12.1953 -10.6207
3312 -28.563 39.7808
3313 22.8294 -45.224
3314 37.7667 9.96497
3315 18.3878 12.299
3316 -34.8618 20.1868
3317 -9.01472 -35.1979
3318 15.5014 -41.8079
3319 -34.3002 13.9093
3320 22.1162 15.6531
3321 -27.8647 17.9801
3322 28.609 -26.9449
3323 -11.57 36.8114
3324 28.7779 5.55241
3325 3.44787 -42.28
3326 -40.7247 7.06141
3327 -15.1709 1.19073
3328 64.4762 -3.50862
3329 25.087 -43.174
3330 -11.618 -20.933
3331 -16.8103 -0.736432
3332 -15.9921 7.14269
3333 43.8115 -2.76851
3334 -68.8433 51.9556
3335 -47.2515 2.5506
3336 -26.1473 -41.6374
3337 -23.4034 -22.9184
3338 38.6636 14.8164
3339 -28.4361 38.8931
3340 32.0609 -19.0849
3341 -17.7988 9.3374
3342 5.40316 13.9129
3343 14.3649 -27.5365
3344 -13.2706 6.66009
3345 -2.29772 -25.4692
3346 19.8603 -42.8749
3347 -28.1286 17.5753
3348 -33.8318 48.5237
3349 -8.76741 16.1097
3350 -23.6406 -0.342897
3351 -0.819884 3.90334
3352 5.55798 -3.17537
3353 -42.5705 -11.5334
3354 -27.0497 3.30469
3355 -39.5383 51.0136
3356 14.5527 -3.34019
3357 5.18306 -26.1809
3358 -29.2406 -20.6348
3359 2.22299 -21.3755
3360 -11.3413 16.0395
3361 5.98223 12.8825
3362 33.5548 3.15319
3363 11.6299 -0.732937
3364 -20.1248 22.8497
3365 20.4974 64.9634
3366 19.8246 15.386
3367 57.1416 -6.84536
3368 13.4085 -10.5604
3369 43.5612 24.0149
3370 -33.2098 12.1284
3371 14.3774 6.80277
3372 0.0559927 6.02843
3373 -22.0415 -12.7699
3374 -20.7543 17.6501
3375 21.6567 12.8329
3376 -12.0062 25.4628
3377 -6.27176 21.1862
3378 -11.7797 -0.870712
3379 10.3225 -8.87421
3380 -33.8872 46.0619
3381 -11.9351 40.0412
3382 14.0478 33.4628
3383 -3.61838 9.53967
3384 22.8455 -14.1503
3385 -33.8401 -10.5013
3386 7.65626 16.1613
3387 0.875238 25.9474
3388 -20.9349 -7.67154
3389 -18.207 12.824
3390 -19.9502 -18.6032
3391 30.1685 -26.9818
3392 6.26379 10.0339
3393 9.89721 -30.9784
3394 27.3222 39.5992
3395 -27.8065 33.7631
3396 24.6175 26.3092
3397 4.24764 -34.5476
3398 -2.90849 -23.7948
3399 18.6287 6.19089
3400 -58.5908 30.3395
3401 32.8187 27.089
3402 7.58927 -47.0473
3403 -12.4447 21.0498
3404 35.5489 5.39954
3405 -60.1365 57.2296
3406 -46.4532 -13.6905
3407 -32.2918 -8.88964
3408 16.0711 -12.5994
3409 5.07124 -17.2302
3410 -47.5021 -0.595807
3411 -3.39668 0.188175
3412 5.7741 2.84627
3413 17.643 -18.8258
3414 -3.20939 41.7735
3415 -9.20663 -5.08414
3416 -3.79179 9.06178
3417 29.7552 -8.79244
3418 24.976 16.832
3419 53.0444 -3.44222
3420 -40.0216 -34.6418
3421 -14.962 -11.7946
3422 -0.608544 15.6951
3423 14.3877 -47.5485
3424 -47.0892 13.9226
3425 -0.56362 0.456021
3426 7.36889 -43.9308
3427 19.2552 -48.2216
3428 -22.1577 7.73239
3429 -24.2957 -26.9474
3430 1.16035 -49.6343
3431 4.68537 8.30844
3432 -34.402 26.5239
3433 13.3836 48.403
3434 16.2142 -1.00695
3435 1.06439 -15.491
3436 -4.68989 -17.3282
3437 4.58788 -40.9801
3438 9.18935 30.4551
3439 9.09443 2.64861
3440 5.62518 45.295
3441 35.3402 -27.1196
3442 -49.7187 -13.3937
3443 -5.49274 21.1896
3444 -25.0104 32.9579
3445 43.8638 -18.4281
3446 17.4817 -10.6085
3447 33.3693 -7.0513
3448 -55.9471 26.0748
3449 5.43597 9.67947
3450 -20.4076 -11.3168
3451 8.49341 -9.4709
3452 4.32843 5.21136
3453 19.9713 -1.96484
3454 -5.68609 -18.794
3455 -22.405 31.2917
3456 28.0654 -0.0436013
3457 -19.4353 -14.2338
3458 -16.6247 12.0615
3459 -13.0489 2.3209
3460 -20.2244 -24.0092
3461 12.0483 -22.4921
3462 38.8469 -2.31127
3463 -11.3103 -38.9042
3464 38.9006 71.6825
3465 19.1531 21.6603
3466 14.3993 8.52652
3467 -8.01566 12.6082
3468 -15.4473 24.556
3469 -5.64589 -4.6181
3470 11.4002 47.4121
3471 -24.7852 -31.5386
3472 -1.51537 41.0946
3473 25.8971 28.4026
3474 15.0022 0.602444
3475 -0.909618 -16.5397
3476 -15.4037 -4.21055
3477 -27.8076 -2.69312
3478 41.8858 -32.9831
3479 -1.11501 17.8219
3480 -5.33393 17.1151
3481 -58.2074 7.19447
3482 21.6433 9.91654
3483 8.21741 9.68665
3484 -39.5107 -4.27996
3485 28.3723 1.27629
3486 -24.0179 -10.514
3487 24.9045 35.6721
3488 4.91981 -13.2309
3489 48.6549 28.1518
3490 11.3931 -24.5677
3491 -6.306 -32.5657
3492 -31.0759 10.1988
3493 -14.2549 33.1207
3494 14.3621 18.228
3495 -22.2867 47.9325
3496 -19.399 24.2129
3497 -36.2178 0.790812
3498 -6.43526 22.4554
3499 -43.3062 -27.3043
3500 16.4669 -16.6695
3501 -28.1673 23.6508
3502 -2.88494 -3.78652
3503 89.9167 31.0603
3504 40.2862 23.1981
3505 -1.15338 -13.4576
3506 36.9501 1.24691
3507 -26.5246 9.9784
3508 -28.6384 -28.0922
3509 38.1478 -23.3229
3510 -3.84306 -29.6028
3511 -29.8541 -16.1651
3512 -41.2197 -22.7435
3513 4.21876 -22.417
3514 -19.9377 16.4811
3515 -2.88218 -28.2709
3516 -8.36819 -18.7627
3517 -9.73599 38.987
3518 14.1088 -11.1935
3519 22.0688 3.9568
3520 -25.5393 -45.8276
3521 20.563 -7.49593
3522 -23.1083 -30.0566
3523 -4.53997 -12.2131
3524 -43.0691 15.3544
3525 16.6655 -25.4887
3526 -8.66863 0.266211
3527 -40.3175 -6.58743
3528 -12.18 -30.1717
3529 -3.53083 31.602
3530 -3.92403 -32.4674
3531 30.109 -41.0608
3532 -2.72184 22.6124
3533 13.7912 47.5229
3534 -9.54619 4.53926
3535 -37.9935 -14.6123
3536 -27.3401 -15.1746
3537 -22.1723 -26.1441
3538 -7.34317 -6.52323
3539 34.7075 5.30025
3540 21.5357 9.99451
3541 20.5396 -9.86869
3542 -40.408 -7.17094
3543 9.36096 -6.95716
3544 13.3005 -14.4327
3545 7.41347 5.11431
3546 7.30362 12.97
3547 53.9681 -21.2407
3548 -17.396 -8.12361
3549 -6.34329 -29.3387
3550 -16.7268 5.05385
3551 -48.5647 -23.5545
3552 33.6096 -21.8087
3553 -21.4698 -3.57924
3554 -11.0792 -5.90158
3555 9.30923 -11.5346
3556 -60.3055 7.06962
3557 55.6625 -15.3735
3558 -4.13859 -30.0997
3559 -1.72869 -20.0209
3560 6.06687 5.75631
3561 -3.53898 10.5941
3562 16.1589 27.2379
3563 64.7074 21.2201
3564 27.8071 -12.7201
3565 47.3608 34.6062
3566 -8.36401 -7.09269
3567 -17.9696 1.42678
3568 -7.97964 23.6246
3569 48.6037 -0.382345
3570 28.2558 56.7743
3571 14.4244 28.4905
3572 -27.7084 -15.6544
3573 -11.0514 -32.3725
3574 -9.55208 32.3258
3575 21.3804 -7.13223
3576 43.4021 -0.978786
3577 7.36202 -13.994
3578 35.7567 -63.0104
3579 -15.1021 -28.9142
3580 -15.6619 2.81848
3581 -3.5028 -11.4854
3582 6.41868 -6.7475
3583 -25.7646 25.2461
3584 21.7236 4.86535
3585 -14.3632 40.2308
3586 -56.7887 -25.5666
3587 -26.5523 3.19344
3588 -21.1834 0.113692
3589 -45.7052 -19.0568
3590 -16.7857 14.9453
3591 -39.6138 2.7099
3592 -1.63764 14.325
3593 56.4245 19.8528
3594 42.7068 -50.5867
3595 -14.2655 -30.8192
3596 -20.0634 7.49338
3597 20.6016 2.55755
3598 12.4204 43.5501
3599 45.9245 20.9957
3600 -8.26793 -0.167856
3601 -34.2476 1.14219
3602 -47.987 18.9185
3603 -11.9594 7.41649
3604 32.8438 23.608
3605 -21.4575 -3.4671
3606 45.6247 -39.7933
3607 -34.3515 -47.8239
3608 1.38787 6.86766
3609 12.0905 -12.0731
3610 -17.7287 44.3499
3611 -18.1856 -48.8044
3612 -10.8631 24.3197
3613 -8.98981 -5.70693
3614 21.4574 49.4961
3615 -30.3033 23.7557
3616 -9.63574 51.4947
3617 -44.9715 -39.0228
3618 -7.99653 21.115
3619 -49.2476 -9.36341
3620 -52.978 -9.43385
3621 -14.5342 -7.41895
3622 23.1432 7.26149
3623 -37.2646 -23.9551
3624 -20.2102 -12.0966
3625 1.79345 22.3809
3626 -27.4948 25.953
3627 -42.972 -8.14787
3628 -6.17497 -8.31353
3629 19.6366 -11.0083
3630 14.0664 28.1278
3631 -16.0021 -2.67121
3632 -17.0434 -11.8757
3633 8.55554 21.6331
3634 13.1042 20.3606
3635 -14.3561 -4.84459
3636 -16.791 41.5484
3637 -1.86695 39.7878
3638 -4.01409 -4.65943
3639 19.4445 -27.3763
3640 -44.3158 26.1538
3641 7.96918 -61.1544
3642 36.4404 -25.693
3643 19.0141 -4.26794
3644 0.106562 12.7921
3645 -3.76267 -19.2848
3646 43.7183 22.179
3647 -11.39 31.8694
3648 8.5199 -3.69109
3649 39.1215 5.65269
3650 4.49196 23.1546
3651 52.848 -0.182716
3652 14.3379 29.8582
3653 44.7312 6.03384
3654 21.8708 7.87185
3655 -4.93536 10.3891
3656 24.071 -16.9068
3657 9.27922 59.8172
3658 29.0519 -6.02022
3659 -11.5474 28.3887
3660 -13.5369 31.9913
3661 11.4388 -66.1891
3662 -44.6364 6.0902
3663 -23.2245 19.1552
3664 10.3864 -21.7895
3665 11.1547 22.3946
3666 24.2429 -11.6557
3667 -16.2172 51.0029
3668 -8.35156 17.3569
3669 -49.0678 13.7349
3670 15.5048 -29.7165
3671 -7.13069 -8.7352
3672 -62.732 -25.8766
3673 -30.2969 -1.32535
3674 37.4802 -0.148467
3675 -6.19612 0.0565487
3676 26.103 4.56826
3677 -30.2194 11.8943
3678 -52.6878 -14.2188
3679 -41.7096 1.0306
3680 -19.3824 -10.7156
3681 -14.1326 13.1112
3682 5.63392 -42.3939
3683 -32.4488 36.9037
3684 15.0876 -35.181
3685 47.1087 -4.31475
3686 6.10826 -25.4696
3687 -0.928717 9.66743
3688 44.3656 -23.8256
3689 -7.31105 32.664
3690 16.4181 -4.7304
3691 8.30714 36.8025
3692 -5.94536 -0.453828
3693 17.9247 14.2367
3694 -16.2429 38.4823
3695 -14.8239 8.2581
3696 -20.2454 -1.7525
3697 8.72243 31.8793
3698 -26.3827 34.1416
3699 37.4246 -8.7857
3700 39.9548 23.0688
3701 37.9508 -34.1745
3702 10.1145 16.0374
3703 -2.1665 -24.9741
3704 -0.324823 0.727668
3705 -7.60521 -37.5171
3706 -15.6573 -14.8809
3707 -22.3418 26.5477
3708 25.5832 -9.45324
3709 -1.93775 -19.4201
3710 -23.9163 35.0573
3711 -50.6966 10.1417
3712 55.5272 22.8711
3713 -8.02028 3.80413
3714 -27.5804 -50.6175
3715 15.1715 29.6619
3716 16.7324 17.2692
3717 0.252997 23.4043
3718 19.3847 40.6051
3719 14.4527 11.8894
3720 34.8261 20.5254
3721 -15.8756 -7.29614
3722 -17.0135 -4.30836
3723 9.86118 56.9377
3724 -34.2152 -25.2929
3725 -34.2697 -38.6247
3726 -2.95223 5.46508
3727 -14.6759 24.4434
3728 -15.4368 41.1246
3729 -7.07279 -40.1679
3730 39.0093 -29.3388
3731 9.06488 1.59917
3732 4.46734 45.7794
3733 14.2481 -11.0432
3734 -1.63704 -12.2114
3735 -31.574 12.0006
3736 0.0504764 10.0678
3737 11.4939 16.4161
3738 4.16477 23.6152
3739 -40.7794 -5.92521
3740 -28.9348 13.3378
3741 -9.38047 14.8834
3742 -26.9178 21.829
3743 -15.6925 43.6518
3744 48.9027 -7.32398
3745 18.6971 -1.11337
3746 74.8351 -35.0164
3747 -14.5793 -13.2573
3748 -19.2716 -4.85599
3749 0.422783 -9.24709
3750 -6.93842 31.9836
3751 20.659 -18.9245
3752 -38.4165 -12.0087
3753 -10.8556 -11.3316
3754 -35.0216 -9.0361
3755 9.54122 25.2808
3756 -8.36802 27.0215
3757 -20.881 -45.4815
3758 -9.46685 -14.1031
3759 -29.4699 10.1498
3760 27.9298 -12.4641
3761 -19.769 33.2601
3762 27.4333 22.944
3763 -0.835486 4.60309
3764 -33.9007 0.972549
3765 3.94157 -3.22285
3766 -49.3998 -7.88835
3767 27.9991 -30.1528
3768 4.66899 -1.41553
3769 19.1959 -48.1368
3770 10.6677 -38.5828
3771 -6.26921 27.898
3772 27.5437 -8.85032
3773 -28.1428 0.66853
3774 15.9729 61.9306
3775 -51.3178 43.0772
3776 21.5816 -29.9326
3777 -44.4046 5.90006
3778 -9.80682 -6.72062
3779 -28.5508 -58.3663
3780 -1.353 -15.5716
3781 0.928758 -26.8686
3782 -2.24089 -24.5054
3783 -9.98241 5.46134
3784 9.94032 -18.9166
3785 -23.4465 -0.566706
3786 -8.53311 13.9742
3787 -15.04 2.8183
3788 9.53389 -41.2461
3789 25.704 30.7493
3790 37.3378 -20.4096
3791 -20.4008 28.6034
3792 7.66953 43.3246
3793 -8.79797 -5.97027
3794 -24.8988 47.9597
3795 16.7191 6.99442
3796 17.1833 -2.27394
3797 -26.9216 45.2304
3798 -36.9343 18.6338
3799 4.34962 -7.54409
3800 58.6056 -12.1947
3801 44.766 -4.23609
3802 23.7915 9.7657
3803 5.43141 -9.38972
3804 -29.9102 -32.1986
3805 17.8189 -38.8334
3806 46.298 46.7838
3807 -9.04103 21.6201
3808 -17.3248 -4.93066
3809 40.6229 13.3361
3810 17.7005 -27.5159
3811 -50.0424 -50.6861
3812 6.28253 29.2356
3813 16.8777 -26.0531
3814 10.0757 5.38743
3815 11.111 3.03925
3816 -9.90906 -80.0998
3817 42.9532 -39.9708
3818 -15.4645 -28.3187
3819 -34.9863 -5.47051
3820 -4.22359 -21.5187
3821 -5.31956 -23.4768
3822 18.3198 54.3214
3823 1.55315 -31.9193
3824 -28.854 -25.473
3825 -7.66631 -64.1416
3826 -16.5941 -6.55175
3827 -30.5854 17.5766
3828 -12.0955 0.214151
3829 20.4332 29.6021
3830 -17.9713 36.5218
3831 3.29959 -42.3625
3832 -10.7888 -1.41551
3833 5.72187 -13.4866
3834 16.486 53.9332
3835 9.99028 -10.5087
3836 3.47824 -10.1143
3837 -30.1461 41.2452
3838 10.942 13.4584
3839 13.4407 -27.4506
3840 20.0319 -5.85896
3841 -17.8733 27.3261
3842 -14.2828 -19.2639
3843 64.5001 9.26448
3844 38.0973 -8.1266
3845 -10.7344 -17.0377
3846 11.5828 -61.025
3847 -43.6362 -11.5755
3848 15.0942 -19.2085
3849 5.41105 16.1964
3850 49.9442 -33.1585
3851 2.22481 -25.1098
3852 16.3759 -42.0132
3853 0.185893 35.4812
3854 -20.8336 21.2723
3855 -27.9829 10.2223
3856 -37.1011 -14.7178
3857 31.1226 -23.9756
3858 -4.96946 -28.4619
3859 32.9202 33.81
3860 19.8783 23.665
3861 36.164 1.2354
3862 15.4609 22.7235
3863 25.8867 -21.9745
3864 15.7627 -4.67813
3865 -53.6995 -3.40498
3866 6.23928 18.9991
3867 -18.8331 4.04515
3868 -9.41141 -4.19424
3869 -18.0879 14.057
3870 -6.59489 -4.33914
3871 -32.71 8.82852
3872 -17.39 10.1651
3873 9.22569 -21.108
3874 8.23961 11.9438
3875 2.33163 9.15206
3876 -50.4839 -18.3344
3877 -4.98574 -28.9793
3878 12.6007 -16.4504
3879 -15.3546 -12.3385
3880 -8.21468 -2.73155
3881 16.6528 2.40832
3882 5.30046 -11.1722
3883 29.9116 -16.9705
3884 41.0335 -4.27059
3885 28.8272 5.08914
3886 6.07515 5.91246
3887 14.7264 -2.20019
3888 -12.9478 -7.5171
3889 -4.45005 10.1694
3890 -16.9343 8.1023
3891 -59.1752 17.7957
3892 -25.708 -4.33906
3893 2.96851 20.1852
3894 -34.4022 19.5988
3895 -45.3486 5.06828
3896 -26.9925 -17.5115
3897 30.5479 -16.4603
3898 -11.2452 22.5486
3899 68.1507 9.78654
3900 -0.531687 -31.3601
3901 -18.076 31.6613
3902 -1.42613 0.574063
3903 -40.9106 9.45108
3904 33.1836 12.4695
3905 -2.66673 -0.75758
3906 44.0172 -50.9569
3907 -4.95684 4.62489
3908 17.9306 15.67
3909 -72.4499 -18.8355
3910 -3.06237 -20.7056
3911 20.8062 26.6423
3912 50.0963 10.0781
3913 -2.97539 6.74508
3914 32.8041 -1.57702
3915 -6.75426 36.8744
3916 -54.9149 4.94977
3917 -19.5399 21.2926
3918 -11.3644 9.39372
3919 -0.488976 -17.6527
3920 -18.9423 -14.0613
3921 3.2335 -16.1124
3922 53.292 -12.9891
3923 -4.3739 25.5966
3924 -7.91949 -21.4573
3925 3.88733 27.5063
3926 20.1446 -74.6331
3927 -58.1598 71.7919
3928 8.58376 26.3488
3929 4.03331 25.8299
3930 -29.4608 18.5949
3931 17.2421 -15.1703
3932 -46.3311 -60.8786
3933 -7.47743 -19.7262
3934 4.8353 -14.044
3935 -9.10899 14.8756
3936 -25.8769 27.5591
3937 -1.08617 -1.47699
3938 13.2332 -2.05487
3939 36.1405 11.2606
3940 32.873 4.29029
3941 15.7526 2.12881
3942 7.9432 -0.9718
3943 -22.5831 4.17303
3944 -42.135 1.63965
3945 -23.4214 -3.75957
3946 27.8748 -31.5572
3947 -13.5925 32.0203
3948 -21.4001 31.8231
3949 -9.85377 18.3197
3950 -20.5497 11.0102
3951 -17.4135 2.76088
3952 -42.2289 52.6688
3953 18.384 -1.24726
3954 8.74489 76.4231
3955 3.51478 -10.9637
3956 -7.70727 -9.13587
3957 30.2708 -23.2189
3958 37.3837 -8.11861
3959 -18.0207 25.9402
3960 11.4597 40.7062
3961 -32.9403 37.3274
3962 -1.03754 -2.79442
3963 34.3924 -14.154
3964 20.7651 2.46957
3965 53.3977 38.3082
3966 -5.52131 7.26299
3967 -4.03551 21.4639
3968 31.9063 23.0551
3969 15.9352 22.2044
3970 -3.70316 13.8938
3971 -15.8086 11.3968
3972 2.7272 -29.0514
3973 9.58853 -17.3226
3974 -47.7297 -32.0559
3975 -25.3577 -36.6351
3976 10.1086 37.6489
3977 -23.0165 59.7068
3978 7.9705 42.1862
3979 1.194 32.759
3980 -45.914 -0.00431711
3981 13.563 -18.7114
3982 39.543 36.2927
3983 24.0722 46.2675
3984 -7.63888 -28.9035
3985 -20.9053 31.6689
3986 17.5196 24.9982
3987 -28.3539 61.9031
3988 -45.988 -6.0874
3989 1.68588 11.4917
3990 6.82164 9.01972
3991 -49.0058 -2.72084
3992 20.7668 22.2391
3993 -14.8115 -19.9256
3994 6.66948 32.5826
3995 -24.6015 -37.1202
3996 -22.7631 14.414
3997 26.0191 -27.478
3998 23.1539 4.62018
3999 -24.945 -11.9181
4000 -32.112 26.1923
4001 -7.41048 2.89061
4002 32.918 34.7193
4003 6.52418 25.6435
4004 30.9734 5.84542
4005 31.8919 43.4082
4006 -6.06457 -0.4898
4007 24.0949 38.3274
4008 1.27306 25.1278
4009 -8.30848 8.80345
4010 6.19269 -11.7894
4011 -21.7031 -20.0155
4012 2.74565 -52.7078
4013 -1.46703 2.39953
4014 18.5047 -0.681015
4015 -32.4728 2.21728
4016 -44.6214 19.2652
4017 26.4148 24.7314
4018 -16.7805 -31.1067
4019 22.6736 -11.9235
4020 -22.5805 -21.2664
4021 7.36634 -44.9532
4022 52.9497 3.43712
4023 13.2629 -19.3535
4024 -42.6834 0.462516
4025 14.4279 -29.0807
4026 -24.0109 12.5704
4027 4.88452 2.0006
4028 -17.4138 27.3042
4029 6.88371 31.1253
4030 -16.5811 -31.603
4031 36.6114 27.2577
4032 -10.4878 15.8305
4033 34.4166 22.2344
4034 4.69577 5.22956
4035 -5.6595 -7.17166
4036 30.7583 -29.3118
4037 -41.8721 -17.4755
4038 -9.08754 -11.2288
4039 0.33575 -15.608
4040 -7.57461 -44.9264
4041 -55.0263 0.156966
4042 -4.56759 -33.209
4043 26.1717 -2.67448
4044 26.2371 48.1416
4045 -23.4125 -12.9169
4046 30.8784 -10.713
4047 46.139 -3.47005
4048 -6.95575 -15.7233
4049 -26.3542 -26.7043
4050 28.5463 1.93479
4051 -5.90003 -2.35451
4052 -15.0586 -32.2756
4053 0.301594 14.9362
4054 -14.7439 31.053
4055 -28.006 18.6778
4056 9.00469 -5.58879
4057 -18.6604 -19.5232
4058 50.1951 -7.08698
4059 27.5874 -25.6287
4060 0.739906 -7.81428
4061 17.5266 9.43354
4062 -2.17446 -1.9274
4063 -34.6721 -14.3175
4064 -14.2176 23.033
4065 -6.33049 6.49602
4066 8.65607 1.50637
4067 45.8851 3.29023
4068 -15.2874 37.6026
4069 7.95587 2.58281
4070 10.9934 -23.0015
4071 -8.48038 0.611834
4072 -13.0508 61.1767
4073 -7.38395 5.72983
4074 34.4032 -45.2784
4075 -2.755 19.394
4076 -25.6603 -78.3917
4077 -30.8981 16.7853
4078 -12.1491 20.5915
4079 -2.6068 -8.88848
4080 29.084 -12.4887
4081 -3.60931 55.8321
4082 11.1905 24.58
4083 41.2756 32.4765
4084 -39.7186 -31.271
4085 -30.3536 38.75
4086 21.2002 -27.1085
4087 7.4846 42.4466
4088 -32.1774 -31.7438
4089 29.6283 22.7219
4090 38.4151 46.5821
4091 21.6142 -6.47495
4092 25.6526 27.7436
4093 -19.3295 2105.1
4094 -12.2027 2046.11
4095 -23.5306 2017.11

